transaction_id,company_id,transaction_date,transaction_type,transaction_amount,transaction_currency
992590,5336,2024-06-13,Dividend,3941615.96,JPY
814986,9007,2023-08-22,Dividend,2368635.62,EUR
929958,1008,2024-07-18,Sell,2679513.7,GBP
426250,2426,2024-03-22,Dividend,2043730.16,EUR
190319,8513,2024-06-22,Sell,2313922.67,GBP
144539,2556,2021-09-29,Dividend,3570195.25,EUR
647902,6563,2023-05-04,Dividend,2484020.56,GBP
522191,8130,2022-08-12,Buy,1586501.49,JPY
516926,9399,2022-08-13,Dividend,1703155.03,EUR
689660,3326,2022-01-10,Sell,526562.64,EUR
754254,7008,2023-03-04,Split,3683122.44,GBP
496643,3022,2021-12-08,Dividend,336350.18,JPY
569021,5817,2023-02-05,Sell,2630421.85,JPY
640414,9322,2021-10-08,Split,1832166.09,JPY
753528,5007,2022-06-26,Dividend,1077446.17,GBP
765593,3144,2021-12-10,Sell,666819.7,EUR
353180,3453,2024-06-12,Buy,2462464.79,JPY
381935,9596,2024-01-15,Split,4568821.29,EUR
401831,9023,2024-08-12,Dividend,4298156.43,JPY
849822,5889,2021-10-03,Sell,151017.52,JPY
409396,7415,2024-08-08,Split,743997.06,GBP
151989,9535,2024-06-01,Split,4809360.03,GBP
175276,9023,2024-08-13,Sell,1426529.42,USD
540413,2902,2023-10-05,Sell,444491.49,USD
381133,8218,2024-06-27,Sell,1142142.92,JPY
833665,2937,2022-12-31,Buy,2505816.93,USD
468809,8925,2023-05-27,Dividend,758228.43,GBP
434042,3450,2024-08-09,Dividend,4588512.31,JPY
940745,5511,2022-03-28,Split,917730.74,EUR
351492,1008,2024-08-05,Sell,274932.34,JPY
746819,6452,2021-11-30,Dividend,4029682.66,JPY
557240,8351,2023-06-21,Dividend,2794022.66,JPY
118618,7022,2022-12-24,Split,476199.05,GBP
673667,4002,2021-10-17,Split,3124775.32,GBP
172066,9865,2022-08-24,Buy,4552985.38,GBP
369512,5171,2024-05-07,Dividend,2320471.61,USD
854027,7263,2024-08-27,Buy,4955741.0,JPY
107353,2579,2022-03-29,Split,1729076.11,USD
974299,6324,2022-11-07,Dividend,1617428.34,GBP
384522,9644,2022-09-22,Dividend,1539107.92,JPY
695132,7008,2023-09-19,Sell,755048.33,EUR
902817,8030,2022-03-01,Dividend,2280220.46,GBP
399812,6352,2023-07-01,Dividend,2568107.38,JPY
829290,1208,2024-09-22,Split,3991695.62,USD
641760,9941,2021-12-05,Buy,2383617.3,GBP
126574,1060,2021-11-05,Sell,4079151.32,EUR
834028,5322,2023-11-17,Buy,3768518.89,USD
783375,7415,2023-08-31,Dividend,2194774.77,JPY
758619,9255,2022-06-10,Split,616846.46,GBP
439117,1194,2024-04-20,Dividend,2558974.7,USD
284723,2688,2023-01-22,Dividend,4121276.36,GBP
479793,2579,2023-07-11,Dividend,3475961.27,GBP
451279,4703,2023-02-13,Dividend,56765.82,GBP
903552,1473,2023-01-12,Buy,4237229.46,USD
616208,2640,2024-04-21,Buy,838352.63,GBP
370511,5180,2022-08-19,Dividend,4920270.47,USD
365965,5941,2022-08-29,Dividend,2876405.8,GBP
952284,7152,2023-09-26,Buy,1774784.03,USD
436260,1118,2022-03-04,Dividend,3707186.67,EUR
317949,7359,2023-12-14,Buy,4968323.81,GBP
977303,5785,2024-02-15,Dividend,3030843.6,JPY
512222,8218,2022-08-03,Buy,326523.07,JPY
128103,3851,2022-07-25,Split,778628.91,EUR
217828,8905,2024-05-27,Sell,3202490.69,USD
570436,4950,2023-08-19,Split,335326.43,JPY
179826,7014,2022-11-20,Buy,935104.45,JPY
965325,4606,2024-04-24,Buy,3215892.28,USD
982266,4703,2023-05-12,Sell,2596728.0,GBP
191284,1520,2023-07-21,Dividend,1723221.52,JPY
468118,9743,2023-04-10,Split,1691302.23,JPY
998421,5941,2024-08-15,Buy,4559480.86,GBP
782897,7166,2022-12-06,Buy,1502210.6,JPY
884321,2929,2022-01-13,Sell,4269114.7,USD
951176,9309,2024-06-26,Split,401920.68,GBP
528474,7204,2023-02-08,Split,3102744.55,USD
119812,3891,2024-08-02,Dividend,4410208.27,EUR
310626,1308,2023-08-19,Dividend,1159486.86,USD
962803,2011,2022-02-28,Split,2528263.31,GBP
834594,8622,2022-12-29,Split,2330737.35,JPY
193220,6080,2022-08-16,Buy,4636097.53,JPY
713125,7838,2023-07-29,Sell,3304947.08,EUR
745772,7470,2023-04-02,Sell,3205639.58,EUR
791004,2937,2021-10-05,Buy,3559584.3,GBP
611512,8036,2023-12-01,Dividend,4813995.9,GBP
743060,4084,2023-10-27,Dividend,104566.88,USD
248997,8460,2022-08-10,Buy,222302.81,USD
119063,8860,2023-05-17,Sell,2415746.88,GBP
958559,5785,2023-07-22,Split,588499.01,EUR
375477,9865,2024-07-23,Buy,2873028.2,GBP
481206,9435,2024-07-16,Dividend,2022506.61,EUR
250171,8953,2023-09-12,Split,4525781.53,JPY
753314,2045,2023-11-19,Split,3217003.64,EUR
720977,3821,2022-08-10,Split,2069368.65,USD
235337,9128,2021-11-26,Split,2186303.06,USD
928842,7567,2023-10-20,Sell,448189.11,EUR
996542,9012,2024-01-23,Split,1539049.53,USD
920410,3411,2023-12-26,Sell,1321518.99,USD
804459,4539,2024-04-20,Split,4550573.64,USD
170627,3050,2022-04-27,Split,4375055.89,JPY
371225,4224,2024-05-16,Buy,3414764.78,GBP
542319,9225,2022-04-04,Split,1279171.7,JPY
861775,5382,2023-12-05,Sell,2061258.26,GBP
878600,3498,2023-03-16,Buy,4957920.16,JPY
292397,4532,2022-04-23,Buy,3388761.54,EUR
214100,2940,2023-02-02,Buy,2582752.49,EUR
108702,4002,2024-02-13,Sell,379758.03,JPY
382572,8622,2023-02-01,Split,1023093.98,EUR
950775,9295,2022-04-20,Dividend,2074585.69,EUR
922538,6735,2021-11-27,Buy,1278055.72,GBP
172870,6880,2024-09-20,Split,4136567.38,JPY
911876,7662,2023-12-02,Sell,248805.15,JPY
630648,7120,2021-12-02,Sell,46585.32,USD
477530,2450,2022-12-29,Dividend,4390275.83,USD
589131,1750,2023-04-20,Split,3727221.64,EUR
227602,3040,2024-04-02,Dividend,4223701.02,EUR
203382,8026,2023-07-07,Dividend,4332971.17,USD
415357,2982,2024-02-26,Buy,3900890.51,JPY
388516,5632,2023-06-22,Sell,1580818.75,USD
111800,8218,2023-07-18,Dividend,527664.03,EUR
775227,1179,2022-03-07,Sell,4765295.53,EUR
184827,9865,2022-02-16,Dividend,527623.14,EUR
540090,4968,2023-08-30,Sell,610426.83,EUR
977965,5157,2022-05-23,Split,3683173.7,USD
360154,8905,2022-12-23,Split,4800263.95,JPY
217335,8925,2023-05-15,Dividend,2295700.28,USD
425158,4780,2024-03-11,Split,2270766.29,EUR
717628,2089,2023-06-23,Buy,3913070.71,EUR
406186,9327,2024-03-30,Split,3820308.48,EUR
651991,7225,2024-09-17,Buy,3711301.01,JPY
966468,5019,2023-02-05,Buy,4102134.46,USD
983780,6324,2024-03-04,Dividend,1366102.36,GBP
200492,9841,2023-01-12,Sell,4468826.24,EUR
959848,5330,2022-08-03,Sell,4182446.91,JPY
834504,7790,2023-12-04,Sell,1499485.75,JPY
981001,6452,2021-10-19,Sell,2495044.73,EUR
738479,9474,2024-02-24,Buy,3460121.29,USD
253001,6324,2023-01-24,Sell,4203096.69,USD
175792,9248,2022-01-01,Dividend,2757247.76,JPY
187407,1176,2023-03-15,Sell,1454651.75,JPY
662489,5478,2023-03-28,Buy,3337985.01,GBP
245675,3593,2023-09-05,Dividend,1855497.93,GBP
821138,1926,2022-01-23,Buy,3737044.88,EUR
202755,9818,2024-07-10,Sell,3399840.28,EUR
682522,3040,2023-06-04,Sell,4130096.14,GBP
857666,6476,2023-07-04,Sell,405092.78,JPY
737099,5632,2023-05-23,Split,4325570.18,JPY
201739,1473,2023-01-03,Split,2951782.99,JPY
220070,7401,2024-03-10,Sell,1327620.88,EUR
560367,3326,2022-04-16,Sell,3724314.22,GBP
745737,4245,2022-04-15,Split,2592008.05,JPY
637492,8030,2024-08-10,Split,4148790.59,EUR
967757,7239,2023-11-04,Sell,524407.33,GBP
172340,1302,2023-05-02,Buy,951607.79,EUR
402226,5171,2022-07-16,Split,734630.23,JPY
888623,3051,2024-05-22,Split,3138012.43,EUR
495579,8226,2022-05-28,Dividend,4766104.48,GBP
220096,3821,2021-12-27,Sell,4644675.6,GBP
163533,9004,2023-11-11,Split,2760693.44,USD
812902,4241,2022-12-04,Split,4000671.23,USD
962862,7165,2022-11-14,Split,1220472.19,USD
841535,6318,2024-01-15,Buy,4320859.63,GBP
739884,1902,2022-12-10,Dividend,1887014.48,EUR
545561,1063,2024-02-16,Buy,3734885.09,EUR
917487,9694,2021-11-14,Buy,513865.52,USD
646564,5180,2023-08-08,Split,2595898.44,GBP
851158,7256,2023-07-10,Split,406486.6,USD
492120,7120,2022-11-14,Sell,2788598.78,GBP
550750,8036,2024-09-06,Buy,1069194.19,EUR
342136,1768,2022-01-22,Dividend,1308922.48,EUR
386875,4245,2022-12-14,Buy,3647219.47,JPY
886364,8166,2024-01-29,Sell,4441717.98,EUR
350070,3460,2023-02-10,Sell,4323199.21,JPY
395114,4369,2022-02-28,Split,2079519.89,EUR
658747,4177,2023-02-01,Split,3311736.02,EUR
973970,1833,2024-09-22,Sell,4552828.1,USD
617681,9713,2024-03-07,Sell,4273223.78,USD
553668,6284,2023-11-15,Sell,2180607.29,GBP
940193,7454,2024-05-18,Dividend,2930936.23,GBP
899540,3022,2024-04-11,Sell,2877031.8,GBP
331517,5808,2022-11-27,Dividend,3780521.84,GBP
960024,3040,2022-01-01,Buy,1463601.11,EUR
174805,7732,2023-01-30,Dividend,3649862.48,USD
455346,1977,2024-02-01,Buy,1539574.93,EUR
538295,1448,2022-05-20,Buy,727024.31,JPY
705213,9478,2023-11-06,Buy,3831030.57,JPY
192074,8218,2023-07-19,Buy,2509180.61,EUR
652947,2408,2024-09-09,Sell,523867.66,USD
539575,3453,2024-07-11,Split,3791013.63,EUR
410206,3703,2023-10-01,Split,128075.65,EUR
334095,7898,2021-11-02,Dividend,3873576.19,EUR
410985,1148,2024-09-13,Buy,859363.7,GBP
804624,1517,2022-08-24,Dividend,603888.6,EUR
908392,4086,2022-09-02,Buy,271978.89,EUR
233552,9478,2023-01-21,Sell,1909374.63,USD
579531,4478,2022-10-14,Split,3459277.45,GBP
781363,2991,2023-02-05,Dividend,665563.57,JPY
674887,5953,2022-08-24,Dividend,1601485.58,EUR
990994,6690,2022-07-27,Dividend,4046198.3,USD
653396,6016,2023-09-06,Sell,3355250.18,GBP
208823,7911,2023-03-25,Dividend,2091579.1,EUR
174994,7838,2021-11-29,Sell,1038599.7,JPY
341457,1833,2022-01-07,Buy,4469697.08,JPY
482858,7330,2023-09-10,Buy,3572720.36,JPY
811532,9353,2023-12-01,Sell,2212051.39,JPY
649845,9951,2023-10-22,Buy,1182043.7,USD
893793,8218,2023-10-28,Sell,2257505.84,GBP
888378,9441,2024-05-10,Buy,1542714.91,GBP
642697,9004,2024-08-12,Sell,4859512.11,USD
435189,1104,2023-01-26,Buy,2756660.77,JPY
319597,5427,2021-12-16,Split,4438558.76,EUR
114373,9743,2022-05-29,Sell,3704629.64,USD
182424,2902,2023-02-20,Split,2445292.92,USD
199782,9128,2022-06-09,Dividend,3619376.23,EUR
926888,7810,2023-08-16,Sell,2680192.08,GBP
766345,4900,2022-11-30,Sell,4821004.32,EUR
585674,8970,2022-07-12,Dividend,4851657.05,EUR
214446,3144,2023-07-17,Dividend,1169002.81,USD
817921,5322,2024-08-16,Sell,3150011.92,EUR
101704,6284,2024-07-25,Sell,3635997.97,GBP
151480,1520,2022-02-15,Split,2257428.86,JPY
536678,3559,2021-10-17,Buy,1479433.35,JPY
250823,6371,2022-07-08,Sell,3740016.76,JPY
864760,1194,2021-09-28,Sell,3816516.74,USD
251411,8425,2024-08-07,Dividend,372409.41,USD
699155,8582,2023-11-17,Dividend,368370.25,EUR
894258,5632,2021-12-31,Sell,3891106.19,EUR
897279,6347,2022-06-04,Dividend,2316838.96,GBP
403382,4780,2023-01-06,Sell,3198058.1,JPY
632988,2821,2022-04-23,Dividend,1909249.25,EUR
468033,3144,2023-10-29,Buy,195114.84,JPY
192696,8218,2024-06-24,Buy,1702842.98,USD
645065,5986,2023-05-20,Sell,3695875.15,EUR
325807,4689,2024-04-27,Dividend,3705479.99,EUR
751650,7011,2023-07-31,Sell,3928728.68,GBP
575205,6280,2022-03-11,Dividend,4839833.32,JPY
558778,4432,2023-01-31,Dividend,4395642.47,JPY
733221,9435,2023-12-05,Buy,3265342.22,GBP
914915,4224,2023-12-20,Buy,3888454.27,EUR
544853,5575,2023-05-05,Sell,3032148.02,USD
727491,7174,2023-07-13,Dividend,4447450.91,USD
721572,4237,2023-11-26,Dividend,1002511.56,GBP
144326,6452,2024-08-20,Split,2953748.99,JPY
969613,2611,2022-01-21,Split,2198842.94,EUR
921888,7264,2022-10-21,Dividend,2035453.24,USD
141860,4896,2022-06-20,Buy,2933633.67,USD
420084,6539,2024-04-16,Buy,2198241.96,JPY
580078,6205,2023-10-19,Split,3331779.27,USD
235406,8026,2023-02-08,Split,1915885.18,EUR
567020,9941,2023-09-05,Dividend,3424333.99,JPY
551964,1208,2023-04-19,Split,1431102.95,EUR
661815,5632,2023-11-11,Split,546916.46,USD
956724,5749,2023-04-06,Sell,4585437.84,EUR
145969,6332,2021-12-04,Dividend,507119.77,EUR
842996,8037,2022-01-04,Dividend,4734662.26,EUR
140641,6688,2022-11-05,Buy,3880358.52,GBP
851578,2450,2024-01-12,Sell,1608356.59,EUR
332486,4939,2022-08-02,Buy,1991445.29,GBP
340898,2251,2022-09-13,Split,3489948.48,USD
591434,9116,2024-05-06,Buy,4763400.25,JPY
787349,8622,2023-09-16,Sell,1848251.79,JPY
970316,4999,2023-02-11,Split,976903.83,USD
898870,2013,2022-01-27,Split,386364.9,EUR
353030,2192,2022-11-15,Buy,16831.84,GBP
992385,6688,2022-01-31,Split,4934028.46,EUR
596361,6352,2024-03-20,Buy,2653581.52,USD
737802,5464,2021-12-03,Sell,3839166.07,USD
763054,9596,2021-11-12,Buy,688905.21,USD
401368,5986,2023-05-22,Buy,3084303.8,JPY
666458,1926,2021-12-27,Dividend,4849528.88,USD
439989,9719,2022-08-18,Split,2910669.75,GBP
805421,7028,2023-01-04,Buy,2081473.98,EUR
491285,5126,2024-09-04,Dividend,3971143.13,USD
275038,4084,2023-09-02,Sell,3127591.62,JPY
936349,5192,2023-02-01,Dividend,1922981.78,USD
543271,5157,2022-11-16,Split,1370202.58,USD
210873,8350,2024-02-06,Split,4064002.65,EUR
730482,9004,2021-11-09,Buy,1473546.31,EUR
273190,9007,2023-03-02,Dividend,2190668.16,USD
207181,3108,2022-12-19,Buy,2486348.76,GBP
587902,1213,2023-10-27,Buy,2944723.99,GBP
188500,2611,2022-06-12,Dividend,1229396.78,USD
592637,1461,2022-08-27,Buy,4372457.22,EUR
187997,2139,2023-07-06,Split,386672.86,JPY
964237,1016,2023-03-05,Split,3698121.78,GBP
179814,2194,2022-08-16,Sell,4661254.63,JPY
993497,9023,2022-01-14,Split,3794608.27,EUR
536549,2089,2024-03-09,Buy,64319.09,USD
356091,7470,2024-04-22,Sell,1558794.94,USD
558027,4663,2023-06-21,Dividend,4192340.88,GBP
954798,2210,2022-11-26,Sell,3451636.07,EUR
510539,5180,2022-10-24,Split,4179441.33,USD
600136,9865,2023-05-06,Buy,3440314.6,GBP
629676,1118,2023-04-29,Sell,2639802.35,JPY
939522,7225,2023-03-13,Dividend,2854527.3,USD
329890,5966,2023-04-29,Buy,2140528.19,JPY
493188,6115,2023-12-29,Buy,3433993.58,USD
621402,2693,2023-04-01,Sell,2046346.8,EUR
380795,2937,2021-11-29,Buy,3142293.2,GBP
868720,7439,2021-11-08,Split,3513947.25,GBP
687442,4399,2022-06-13,Sell,1675178.67,JPY
636117,2176,2024-08-29,Dividend,3260336.43,JPY
855440,5785,2022-05-13,Dividend,351088.3,USD
549440,7303,2024-07-23,Split,3304401.76,GBP
960924,8138,2024-09-01,Buy,1904936.62,JPY
692091,6023,2024-05-31,Sell,4100363.13,GBP
321294,8999,2024-08-22,Dividend,3634543.45,GBP
962577,3453,2022-05-18,Split,3161528.82,EUR
730742,5319,2022-04-04,Sell,1667665.6,EUR
684714,5814,2023-09-18,Buy,610131.56,JPY
241549,2991,2022-07-24,Split,776262.63,EUR
127584,7911,2023-05-01,Dividend,3936403.21,USD
560724,3051,2023-11-20,Dividend,2075621.97,GBP
160477,2013,2023-08-23,Buy,1625810.58,JPY
684948,8797,2023-10-22,Split,3532903.16,USD
212788,8037,2022-09-11,Split,3641921.68,GBP
202857,6880,2024-08-13,Dividend,930819.3,GBP
366008,3264,2023-05-25,Split,4535251.32,USD
423486,5770,2023-12-12,Sell,1532189.18,EUR
376242,9672,2023-11-06,Split,702674.61,JPY
646653,8442,2023-12-08,Split,1322719.17,USD
572206,8037,2022-03-21,Split,1405934.8,USD
712330,2476,2023-04-02,Dividend,16887.79,USD
786902,2579,2023-02-23,Dividend,2437629.11,JPY
542076,7263,2022-07-19,Buy,4305919.12,EUR
407451,1016,2024-03-08,Sell,2674849.89,JPY
190577,7818,2022-08-23,Split,1676610.24,USD
582130,7403,2023-04-20,Buy,1942077.48,USD
346048,8026,2021-12-18,Split,4661293.82,USD
158949,6150,2023-01-25,Dividend,1308046.88,EUR
943214,1902,2022-06-21,Split,386183.38,USD
990715,2579,2022-01-31,Split,3003917.95,GBP
512988,5988,2024-06-27,Split,2844463.85,USD
909897,6726,2023-08-29,Split,1828364.25,USD
270407,3040,2022-06-02,Dividend,1197367.48,USD
817913,4127,2021-12-20,Sell,543517.28,JPY
791327,1807,2021-10-18,Sell,57577.67,USD
625957,5247,2022-02-09,Buy,3812589.6,JPY
410522,9023,2024-09-12,Dividend,3895283.15,GBP
962161,6347,2023-06-26,Dividend,862850.21,USD
793265,1651,2023-08-15,Buy,3958000.52,USD
326462,6284,2022-12-01,Dividend,2567723.98,JPY
156226,4574,2024-01-26,Buy,505818.56,EUR
735436,6371,2024-06-28,Dividend,2100587.82,GBP
804964,5171,2022-04-08,Dividend,1223679.25,GBP
279697,9322,2022-05-29,Dividend,165894.69,GBP
841059,1449,2022-11-13,Split,2701531.14,EUR
164134,4896,2023-04-18,Dividend,179519.21,JPY
656010,2355,2023-03-16,Split,594719.75,GBP
609312,2774,2024-08-25,Dividend,1799098.13,GBP
822298,3791,2022-06-25,Sell,1316806.31,EUR
241706,3144,2024-03-23,Split,2258355.69,JPY
821358,6969,2023-05-05,Dividend,3465838.27,JPY
902705,8462,2022-05-22,Sell,28505.6,EUR
375663,5713,2023-10-07,Buy,960057.37,USD
925810,9713,2023-07-21,Split,3344508.54,USD
898265,5097,2022-12-09,Dividend,4915131.91,GBP
826233,6726,2023-08-26,Buy,3558606.16,EUR
947248,7022,2023-01-22,Sell,246225.66,GBP
991425,8622,2022-02-23,Buy,2502705.22,JPY
637921,9787,2022-04-10,Split,4215116.18,GBP
256741,3108,2023-03-05,Sell,4785374.98,USD
912119,6347,2023-07-29,Sell,4976745.75,EUR
258849,1213,2023-12-16,Sell,2766575.35,USD
372500,3721,2023-01-30,Buy,4781183.33,JPY
966522,1308,2023-11-03,Split,1720167.37,GBP
332196,1473,2021-12-17,Buy,2234754.63,EUR
894822,5511,2023-05-10,Buy,4581828.3,USD
218755,3108,2023-07-11,Dividend,3385688.79,EUR
828050,7290,2024-05-22,Dividend,2851457.3,EUR
513015,5484,2023-07-01,Buy,2349528.92,GBP
248837,8469,2024-01-04,Sell,4539909.01,GBP
649003,8357,2023-06-11,Sell,1364929.99,GBP
365239,9910,2023-02-12,Sell,4113034.12,GBP
101928,2213,2023-09-19,Split,4648131.14,USD
246447,4084,2024-02-15,Sell,1918088.43,GBP
209636,5158,2022-04-23,Split,4855356.88,JPY
637236,5007,2022-03-06,Split,3394791.43,USD
363114,2785,2024-03-15,Split,4042777.12,JPY
507391,8036,2023-12-23,Buy,3869102.12,EUR
509604,9787,2022-07-12,Dividend,2068637.56,USD
615368,1847,2024-07-10,Buy,879656.98,GBP
854339,3264,2023-03-17,Sell,3796390.36,GBP
204259,4780,2022-01-01,Split,1455188.0,JPY
809502,2210,2022-05-09,Split,605987.08,GBP
659475,3461,2023-11-16,Split,457539.97,EUR
194709,2049,2022-10-05,Split,1969647.65,EUR
169370,3572,2024-05-11,Sell,796960.39,JPY
218777,2640,2023-08-20,Sell,1159644.29,GBP
298499,9535,2023-04-23,Buy,4968773.87,JPY
880614,2476,2023-05-29,Split,2735033.99,EUR
995215,9042,2021-12-17,Buy,1592170.88,EUR
424298,1847,2024-08-14,Sell,1540083.46,JPY
932383,8226,2023-12-11,Buy,2478740.62,JPY
827048,4798,2022-12-14,Buy,142619.79,USD
127576,8953,2021-12-24,Sell,2424773.34,GBP
165596,5097,2022-06-29,Sell,502640.03,USD
845856,5626,2024-06-08,Buy,4155986.44,EUR
400603,4084,2023-06-20,Buy,3091502.31,USD
875664,5525,2023-05-19,Dividend,889270.98,JPY
155305,7264,2023-09-17,Sell,2533617.62,USD
490736,6937,2022-06-06,Buy,709473.78,USD
958404,7395,2022-08-27,Buy,1336306.75,USD
248371,3144,2023-02-10,Dividend,1378605.1,JPY
356570,5597,2021-11-16,Sell,1141435.82,USD
652481,3291,2021-12-24,Sell,3048609.6,GBP
279589,3934,2022-12-11,Dividend,667863.57,EUR
410984,9322,2021-12-23,Buy,3292203.52,EUR
970830,3972,2024-01-24,Buy,2751044.91,JPY
352839,4889,2023-10-28,Sell,3108479.82,JPY
254061,8582,2022-12-19,Split,1578079.47,GBP
615069,9865,2022-05-08,Sell,4731220.6,GBP
418743,3692,2023-01-05,Buy,3535031.44,JPY
920688,4198,2022-05-25,Sell,1821206.65,JPY
702017,4811,2024-07-09,Buy,2510105.47,GBP
792329,3022,2024-02-10,Dividend,2578980.38,JPY
470761,5464,2023-08-31,Sell,3577099.81,EUR
752113,5322,2023-10-03,Sell,3669520.51,USD
886250,2194,2023-12-30,Dividend,275107.32,GBP
663162,3450,2023-06-02,Split,1081287.44,EUR
336620,7470,2022-02-27,Split,4514642.81,EUR
557471,5288,2023-07-29,Buy,3974501.02,EUR
669733,4999,2023-12-18,Split,4899682.53,GBP
578883,9295,2023-09-08,Split,4315438.74,GBP
732153,7917,2022-07-21,Dividend,3703979.03,EUR
660441,8905,2022-05-10,Split,4705510.24,USD
964360,3194,2022-07-02,Sell,549782.62,JPY
593734,4478,2023-02-06,Sell,2816553.01,GBP
829566,9713,2024-05-09,Dividend,723970.91,USD
216243,1396,2024-03-12,Split,4287042.01,USD
144190,8691,2022-10-12,Buy,1455008.4,JPY
202307,5171,2023-10-22,Split,2691219.52,EUR
882608,8953,2024-05-15,Sell,2653419.1,JPY
289695,1176,2023-06-30,Dividend,4091484.55,JPY
880548,8740,2024-01-10,Sell,1960519.6,EUR
691985,9901,2024-02-05,Dividend,3992865.74,GBP
276643,5386,2023-09-26,Split,3448604.86,JPY
279418,2857,2022-10-13,Dividend,420496.13,GBP
510060,7008,2021-10-17,Dividend,610725.81,JPY
703596,5597,2022-11-13,Split,1179592.26,JPY
495980,6726,2023-10-15,Sell,3281690.42,EUR
240844,6541,2022-04-26,Dividend,553194.94,GBP
527098,1732,2024-04-22,Sell,3784725.01,EUR
327892,9804,2022-07-23,Split,4779486.55,GBP
364210,3891,2021-11-24,Sell,4640715.93,EUR
349805,4780,2021-11-15,Sell,2676108.24,GBP
339997,3712,2022-11-25,Sell,4798498.18,GBP
996657,5705,2022-03-16,Dividend,4220327.85,USD
122949,9223,2023-07-09,Dividend,1692274.6,USD
502805,5068,2021-10-03,Sell,423110.4,EUR
995885,8976,2024-05-16,Buy,4747703.51,JPY
652411,7290,2022-04-05,Split,1751952.9,GBP
749757,7166,2023-05-24,Buy,2456614.29,EUR
329442,2785,2024-08-08,Dividend,1165107.44,USD
157389,4309,2023-04-22,Split,3139989.87,GBP
525018,8351,2022-11-10,Split,3809782.84,JPY
601294,4165,2022-12-25,Buy,4358675.83,GBP
870747,1341,2022-04-24,Sell,4420634.05,EUR
772180,1732,2022-03-04,Dividend,2698713.29,GBP
160330,4100,2023-12-02,Split,1991491.64,USD
466666,7014,2023-07-22,Dividend,3206680.7,JPY
614383,1807,2024-02-29,Sell,806374.67,EUR
229747,9317,2024-07-20,Dividend,3799565.96,USD
898434,8267,2022-05-22,Buy,3676796.93,JPY
296341,2408,2022-03-29,Buy,1070955.65,EUR
803665,5853,2023-05-30,Buy,893959.01,GBP
322752,3891,2023-06-22,Sell,1906974.22,EUR
420538,1553,2023-08-27,Dividend,145652.97,USD
785087,5385,2022-07-23,Buy,3608388.7,GBP
682690,9248,2024-02-27,Dividend,4924745.03,JPY
700601,8351,2023-10-04,Dividend,3678781.11,EUR
386153,3023,2024-02-29,Sell,1299777.92,GBP
971730,8350,2023-07-01,Split,2849576.9,JPY
228061,4896,2024-02-22,Buy,4588694.18,GBP
318253,9055,2024-07-13,Sell,2074310.68,EUR
753331,6332,2022-04-20,Dividend,448327.94,EUR
204675,3453,2022-01-26,Buy,3251976.03,EUR
903050,5328,2022-11-12,Dividend,365474.99,USD
669014,9435,2022-05-02,Split,2611723.6,USD
318233,1148,2024-08-25,Buy,3299728.34,JPY
758590,1496,2023-07-05,Sell,1307367.27,JPY
419234,2556,2022-02-28,Split,1550793.08,EUR
