volume_id,company_id,date,buy_volume,sell_volume,net_volume
203425,5770,2022-09-07,74510,85394,-10884
573453,5798,2022-07-28,50062,90349,-40287
955151,3776,2022-08-27,95278,62942,32336
869185,8130,2023-07-15,44536,51721,-7185
438602,3144,2022-07-31,34202,27080,7122
358299,1386,2023-04-15,36437,8247,28190
653859,3692,2024-07-04,74489,33727,40762
918357,5192,2022-01-30,38551,12690,25861
264297,4399,2023-08-06,22581,62246,-39665
719630,2398,2022-08-01,54216,48159,6057
738720,5916,2023-01-30,22464,80747,-58283
201072,2074,2022-05-08,12136,25117,-12981
898321,6361,2024-01-14,95792,89980,5812
683899,3326,2022-11-14,94628,85312,9316
883449,6476,2023-08-17,7631,33748,-26117
455665,9207,2022-05-11,30057,97933,-67876
505288,9818,2023-03-22,65194,8379,56815
512787,9901,2023-03-17,5336,16925,-11589
518742,7911,2023-03-09,17511,86464,-68953
520083,4532,2022-04-05,50207,49484,723
507751,2937,2023-11-14,33861,7759,26102
233551,4363,2023-05-09,33651,93027,-59376
979477,5478,2023-01-16,9679,13367,-3688
586175,6284,2023-03-26,97041,73706,23335
297352,4717,2022-09-15,48424,80538,-32114
488681,1537,2021-10-20,47046,74272,-27226
225891,7011,2022-05-22,54379,66884,-12505
181265,4243,2022-03-24,80646,21172,59474
866752,9004,2023-06-25,88936,68453,20483
164304,8817,2022-07-18,81507,48910,32597
849922,7152,2022-06-11,69434,87812,-18378
343950,5626,2022-08-25,94736,94648,88
293637,2139,2022-09-28,29729,52309,-22580
885193,5953,2024-04-30,5388,74607,-69219
918944,8516,2021-10-30,60290,12438,47852
930247,6324,2022-04-27,47655,40059,7596
993500,2869,2024-08-06,15835,27953,-12118
125190,1520,2022-07-08,90307,99407,-9100
136878,8037,2024-08-28,41442,75343,-33901
876539,4798,2024-03-05,56262,99659,-43397
950651,7290,2024-03-01,79064,12808,66256
398612,8358,2024-06-10,13546,58896,-45350
455169,5632,2021-12-24,79793,33344,46449
174968,4127,2023-02-17,10883,77265,-66382
879299,7838,2022-05-04,24105,6170,17935
837643,6352,2023-06-16,30152,19390,10762
181439,4999,2023-11-04,80113,13475,66638
932282,4896,2023-06-15,6730,67380,-60650
197074,1165,2022-11-13,39739,38174,1565
992833,1833,2022-02-15,99726,53213,46513
289192,1351,2021-11-03,23457,15952,7505
247160,3712,2022-09-14,78813,72943,5870
223266,1351,2023-07-01,49700,92573,-42873
558402,4606,2022-04-29,90915,10459,80456
513353,1785,2023-08-18,68761,77336,-8575
902791,5459,2022-07-13,86163,6121,80042
157796,7670,2022-07-09,95243,47301,47942
163822,6371,2023-06-03,99041,79539,19502
377129,4107,2023-12-24,49926,32009,17917
257260,7011,2022-08-13,42615,90676,-48061
909160,3714,2022-06-15,14011,13706,305
552863,3326,2023-12-17,60187,97837,-37650
144974,2733,2022-05-02,15491,83305,-67814
765373,3050,2022-09-27,67010,3067,63943
240376,5953,2024-06-19,85747,29700,56047
563305,9787,2023-10-05,16684,51354,-34670
310420,1520,2022-05-17,18645,47383,-28738
295637,6080,2023-03-23,28065,40690,-12625
813046,2013,2022-02-08,56109,7353,48756
830336,3461,2022-11-21,15160,91323,-76163
707421,2857,2023-09-25,50452,25393,25059
556865,5336,2022-10-15,82913,4709,78204
522763,1735,2023-08-26,58021,36571,21450
638901,1060,2023-08-02,21080,83458,-62378
649079,6290,2022-06-03,5321,68016,-62695
370481,5685,2023-02-21,26683,5313,21370
761756,5126,2022-12-04,75454,14566,60888
428146,7680,2022-04-18,69163,24404,44759
550749,2745,2024-06-05,23836,87259,-63423
495135,8970,2023-06-22,7505,9659,-2154
597905,2929,2024-09-16,30805,71478,-40673
920649,5019,2022-06-03,4422,3936,486
225822,9903,2024-07-29,43354,91357,-48003
632027,2672,2024-08-24,28094,31024,-2930
697892,4606,2024-04-27,58420,17960,40460
387489,5336,2024-03-08,4074,75671,-71597
448611,6324,2021-12-12,21867,48921,-27054
760882,9841,2022-12-13,75260,72748,2512
985217,8442,2022-10-03,46328,15392,30936
784125,4606,2022-06-14,9760,57394,-47634
424604,6969,2023-01-22,88734,43633,45101
802540,8460,2021-10-27,23837,10764,13073
145858,8968,2022-03-16,34098,50640,-16542
955327,7680,2022-06-11,35601,13025,22576
468023,5974,2022-04-21,65727,73651,-7924
110253,1520,2024-04-07,61852,31337,30515
151091,1977,2022-11-07,78056,80842,-2786
781905,1213,2022-11-27,32636,94131,-61495
951024,8350,2022-04-19,51343,31271,20072
998708,2901,2022-01-13,73012,97517,-24505
344469,7911,2022-03-12,74163,38307,35856
760830,5382,2024-09-05,13188,59278,-46090
229655,5592,2021-09-28,13673,42377,-28704
844762,3692,2022-06-18,42094,72196,-30102
616447,4127,2023-06-17,11440,43865,-32425
674222,4676,2023-04-13,80866,57011,23855
475751,1351,2022-09-06,53559,9748,43811
180159,7132,2023-05-31,92979,6956,86023
553768,4261,2023-05-16,15560,51745,-36185
762652,2711,2022-11-19,97863,4616,93247
705824,7401,2022-05-02,21611,12379,9232
451000,1767,2023-12-11,52393,97496,-45103
402562,7443,2024-06-06,75382,73484,1898
292275,5941,2022-02-20,36333,23845,12488
258469,1103,2022-12-18,19641,99039,-79398
409517,1016,2024-03-15,38814,74660,-35846
318750,5478,2022-04-26,84825,16939,67886
404522,8130,2024-05-17,96909,13552,83357
711123,1651,2022-10-29,30746,44623,-13877
687470,1948,2022-06-03,52120,69741,-17621
422788,7120,2023-01-27,19134,84971,-65837
436322,9941,2023-03-19,2653,96112,-93459
103754,4227,2022-09-27,89366,51096,38270
426123,5575,2022-09-22,11366,58686,-47320
702388,5328,2022-07-19,30797,8973,21824
474694,5986,2023-01-13,74702,10998,63704
320997,9225,2023-12-07,99992,8502,91490
468322,6917,2024-04-06,68532,33449,35083
500328,3116,2021-10-25,53082,69432,-16350
182021,2821,2022-07-21,87179,39656,47523
725187,1016,2023-07-21,59298,47329,11969
613652,6361,2023-04-11,50713,40262,10451
351730,8030,2022-10-12,57426,8297,49129
697584,7810,2023-01-06,15445,21370,-5925
658873,8622,2022-01-17,70461,31681,38780
839179,6347,2022-01-26,72654,70334,2320
921038,6726,2023-10-27,23637,74889,-51252
914902,9116,2022-09-07,79914,32250,47664
329282,7635,2023-12-26,40549,58447,-17898
388074,1948,2024-01-07,59864,38253,21611
968736,3116,2024-07-16,18055,1578,16477
539439,5882,2023-02-19,47801,13785,34016
829653,2193,2023-12-17,78952,52304,26648
633982,9694,2024-05-21,98578,23662,74916
389655,7014,2021-10-27,51693,2695,48998
416823,4363,2022-11-23,7479,34059,-26580
789710,2355,2022-07-09,93364,17511,75853
937541,5007,2023-07-15,1000,74010,-73010
126270,1308,2022-01-12,60258,67504,-7246
666212,2355,2023-12-05,96878,10196,86682
432930,5459,2024-02-26,63951,65633,-1682
632395,6016,2022-09-12,23143,1435,21708
540929,7330,2022-02-28,14290,35802,-21512
916435,1880,2024-05-09,6440,99455,-93015
327149,2929,2022-07-08,65583,7736,57847
646222,9694,2022-11-18,99113,22222,76891
276596,7263,2024-08-03,3130,46871,-43741
874017,5126,2021-11-29,57309,60647,-3338
876097,9309,2023-08-15,56350,24188,32162
909844,9619,2022-03-15,28391,84324,-55933
590915,5126,2022-11-04,6803,2184,4619
781058,4399,2023-08-25,26664,78804,-52140
455007,2711,2024-06-02,93554,2006,91548
762339,2074,2022-04-22,9481,28829,-19348
250203,5007,2021-11-01,12823,21393,-8570
318333,9207,2022-10-27,57534,99872,-42338
527515,2672,2023-07-23,30248,22499,7749
583437,8740,2023-06-12,39591,17266,22325
131674,7263,2022-03-22,29018,16428,12590
847694,6319,2022-12-02,14044,62963,-48919
430464,4999,2022-10-20,56145,40707,15438
517511,3194,2023-01-05,39641,45303,-5662
396579,4084,2022-05-22,56302,90027,-33725
589542,4735,2021-12-25,85207,32263,52944
452785,4165,2023-01-27,45695,36231,9464
915510,2398,2023-02-02,16866,55225,-38359
479491,7810,2023-04-18,32753,33382,-629
988938,3832,2023-12-21,66165,18084,48081
937677,4224,2021-11-27,94813,35715,59098
396350,3116,2021-09-28,66916,28269,38647
154255,3051,2021-11-16,79187,15968,63219
998585,8030,2023-03-31,32134,14143,17991
506797,6371,2024-05-03,37954,1129,36825
577872,3072,2024-07-13,79805,45877,33928
641188,9223,2023-09-22,72265,52164,20101
218240,9841,2023-02-26,15620,15120,500
736072,8905,2022-01-25,16367,53793,-37426
938468,1008,2023-02-02,85756,19991,65765
101296,4735,2024-06-17,8644,66843,-58199
333356,2688,2023-03-20,50643,79047,-28404
418608,9060,2023-05-06,27445,63490,-36045
815455,6690,2022-10-21,81445,20119,61326
264441,9538,2022-09-10,30404,79145,-48741
567625,4059,2023-10-08,54358,73553,-19195
527944,7443,2022-12-04,72682,50201,22481
789445,9225,2021-10-13,82620,46020,36600
453705,3072,2024-01-02,17641,24817,-7176
732802,2972,2022-12-25,13507,93524,-80017
153694,5626,2022-05-25,99562,74455,25107
319731,9941,2022-04-18,12950,32141,-19191
475152,5770,2024-07-02,34589,16776,17813
681635,3572,2023-05-20,21386,54518,-33132
767840,9915,2022-08-30,6785,26554,-19769
928671,8662,2023-10-15,15471,23621,-8150
303706,3326,2024-01-05,11821,47479,-35658
682917,8989,2023-09-05,27107,65096,-37989
627548,1711,2023-12-05,3403,56304,-52901
377027,7454,2022-02-02,59870,51482,8388
698921,4950,2022-11-28,48616,88630,-40014
254274,4084,2024-06-07,46473,74899,-28426
983470,7917,2024-05-01,26928,8881,18047
120243,4465,2021-12-16,64426,82655,-18229
571914,2105,2024-07-25,72427,83286,-10859
157118,8357,2023-02-25,65871,17150,48721
897815,5157,2024-09-17,45561,77336,-31775
861198,9596,2021-10-12,88722,36292,52430
237824,7818,2022-12-31,33597,56734,-23137
583366,5785,2024-01-02,10345,81613,-71268
619364,8218,2022-02-14,59985,78397,-18412
738709,2711,2023-04-20,78500,47311,31189
280908,7530,2022-07-04,21505,96374,-74869
783899,1216,2023-08-06,48397,50153,-1756
392245,6371,2024-07-16,48289,33908,14381
215326,2476,2022-09-29,29702,59544,-29842
249023,6332,2024-04-13,34468,51985,-17517
934297,5126,2023-10-02,20131,8634,11497
899533,2693,2023-03-27,59473,14356,45117
210373,5894,2022-01-19,11222,27025,-15803
270240,8992,2023-04-05,44533,85093,-40560
872038,9644,2022-08-22,74235,78223,-3988
679824,3144,2023-04-10,96120,30943,65177
969147,6205,2023-07-25,5265,24921,-19656
305579,1833,2022-03-16,59652,54969,4683
682023,5785,2022-01-04,6047,85897,-79850
894144,7263,2024-04-08,79389,59411,19978
818876,1396,2022-02-01,18543,67551,-49008
207910,2450,2022-11-18,35418,65124,-29706
113854,7022,2024-07-28,45061,69065,-24004
364308,2869,2023-03-16,6445,92858,-86413
241631,2074,2024-04-05,45445,7321,38124
286763,9023,2024-01-20,85563,56993,28570
131650,9787,2021-11-12,77037,67182,9855
257763,9694,2022-12-05,86054,28459,57595
210729,4597,2023-04-14,58651,63553,-4902
275121,2251,2024-04-18,65196,46789,18407
225710,8516,2022-03-03,90968,44284,46684
517972,4811,2024-07-12,76312,98261,-21949
962045,6205,2024-09-17,92617,43291,49326
708761,5464,2023-05-22,26635,91792,-65157
144677,4399,2022-10-14,81511,50043,31468
544368,1103,2023-08-10,94813,25625,69188
156021,2868,2024-04-04,86501,84500,2001
822037,6969,2022-09-29,80304,92847,-12543
396137,7290,2024-03-11,85321,54992,30329
249749,7264,2021-12-16,62413,67900,-5487
875468,4999,2022-02-23,12799,64522,-51723
692272,2623,2023-12-27,33247,5149,28098
579069,1396,2023-05-16,40661,63855,-23194
581985,1302,2023-03-17,67924,81442,-13518
410588,8026,2024-02-10,74889,55243,19646
235868,2426,2023-04-17,54134,12126,42008
121528,4478,2022-04-02,47955,32644,15311
686081,9901,2022-10-10,81746,88229,-6483
550073,5988,2024-01-01,74472,73315,1157
887469,1767,2023-02-16,9948,57476,-47528
620471,1977,2023-06-06,26718,25617,1101
916497,3791,2024-09-15,14255,89768,-75513
911736,2821,2023-11-23,55709,31112,24597
357690,9327,2022-10-17,12694,29394,-16700
195776,1497,2023-06-15,95928,42872,53056
391942,8702,2023-04-03,86044,87406,-1362
358022,4726,2024-02-20,31165,96310,-65145
771434,8357,2024-08-01,34765,59871,-25106
829465,2733,2022-05-25,84808,97647,-12839
236345,5427,2022-02-15,12086,15350,-3264
280550,5330,2023-05-10,72347,94966,-22619
324224,5986,2023-11-26,7205,41949,-34744
371335,5484,2024-04-09,54391,96431,-42040
664771,4900,2022-03-25,77049,46654,30395
536868,2774,2023-12-31,33063,73911,-40848
505866,5478,2024-04-14,33242,75461,-42219
960865,1448,2022-07-19,4963,97156,-92193
894743,5386,2022-01-24,42177,47976,-5799
458768,2972,2022-04-08,48529,71932,-23403
187361,3015,2022-12-18,99338,7183,92155
399915,7454,2024-04-27,80178,27562,52616
896737,2640,2022-09-15,25709,68258,-42549
629475,7174,2022-03-25,63789,23663,40126
943773,2640,2023-08-22,10408,62488,-52080
166803,7670,2021-10-25,67766,16284,51482
486542,2288,2022-12-20,63920,37932,25988
787381,5071,2024-05-06,91742,35687,56055
987493,8351,2023-04-22,6822,39759,-32937
707260,3712,2021-12-29,29979,59960,-29981
242834,3319,2022-09-01,57195,31016,26179
866048,4091,2022-04-24,68087,27358,40729
688268,8218,2024-02-14,92771,51803,40968
738977,9951,2023-05-03,88915,4635,84280
938735,1103,2024-02-29,28405,66253,-37848
600430,5853,2022-01-05,38799,67813,-29014
745457,1250,2023-11-26,58191,66663,-8472
623747,5249,2023-05-01,22914,35468,-12554
872236,4002,2023-01-13,4965,96821,-91856
582598,2972,2022-05-27,6692,4768,1924
498383,3776,2022-07-19,25348,64216,-38868
624400,4811,2024-07-13,69579,72370,-2791
910132,5382,2023-10-29,85506,84879,627
864634,4717,2022-10-23,97939,19650,78289
760666,4369,2021-11-20,58299,30423,27876
387882,4272,2023-02-28,93601,40026,53575
386472,2213,2023-03-07,18771,80716,-61945
371434,5853,2021-11-29,32233,46337,-14104
776244,9719,2022-07-22,19458,41994,-22536
535477,4717,2023-11-23,89917,69623,20294
507210,7635,2022-06-21,8179,85792,-77613
583556,3559,2023-08-06,20049,37680,-17631
772578,4595,2023-06-25,26126,77401,-51275
208327,4900,2024-06-27,34687,79190,-44503
349780,3292,2022-10-28,89489,39802,49687
319132,8925,2022-04-28,2925,84178,-81253
241177,3222,2023-01-15,28878,56031,-27153
923653,9672,2022-01-27,37819,47747,-9928
532307,6361,2023-05-13,88683,51751,36932
955093,1148,2022-02-12,78200,17243,60957
507987,8989,2023-11-20,96590,36899,59691
387389,9951,2023-05-05,38025,17170,20855
237709,8026,2022-05-30,95407,44741,50666
172784,4272,2021-09-30,21293,23961,-2668
184674,9317,2022-08-19,94431,88375,6056
980785,2074,2023-12-21,25355,78816,-53461
294313,7231,2022-04-21,74139,33832,40307
778543,4532,2022-05-21,56629,84763,-28134
699557,3292,2024-04-18,29392,7771,21621
766620,4703,2024-02-17,6138,45077,-38939
337274,3450,2024-06-18,60936,64821,-3885
848240,5685,2022-10-09,87279,71391,15888
911326,9023,2024-06-09,81590,56174,25416
722173,1882,2024-08-19,61795,8421,53374
669411,4999,2022-11-17,7178,65343,-58165
783044,7223,2023-07-29,61457,99013,-37556
419888,2398,2022-01-18,1213,38048,-36835
984625,8773,2024-02-10,10628,36052,-25424
836240,5459,2022-01-23,24937,66173,-41236
955742,8460,2023-11-11,79768,3516,76252
354351,3144,2022-03-21,31806,99286,-67480
170739,5882,2022-09-15,64385,72492,-8107
597474,1341,2023-06-04,5730,62224,-56494
793881,5247,2023-11-18,71087,95800,-24713
757887,8051,2023-12-14,47050,52984,-5934
991420,4699,2022-01-21,69561,84463,-14902
368542,1947,2024-03-27,19066,33588,-14522
192330,8740,2022-10-08,90778,90152,626
719056,8970,2022-11-22,83731,3909,79822
724799,2869,2024-04-06,28451,34036,-5585
575007,1750,2022-04-26,23215,26042,-2827
696677,8110,2022-08-30,70845,39533,31312
253848,2556,2024-05-27,48913,67160,-18247
194436,4224,2024-03-15,57520,77898,-20378
348024,1520,2023-03-17,76624,63857,12767
985335,1173,2024-02-11,77208,7724,69484
738036,7810,2022-04-28,29778,5044,24734
264361,2692,2023-05-01,94376,95050,-674
957516,1977,2022-01-23,52665,65387,-12722
747157,6361,2022-06-17,74137,95405,-21268
486511,7165,2024-03-20,94127,66050,28077
565593,2450,2022-06-03,76830,70351,6479
564671,9007,2023-05-06,67750,35928,31822
133222,2355,2023-10-08,66162,22962,43200
120679,3832,2022-05-19,50454,22068,28386
296733,4107,2021-10-28,24801,89589,-64788
165249,8773,2023-08-08,83577,87091,-3514
732893,5464,2024-05-04,95937,85125,10812
798962,7942,2023-05-20,5879,89833,-83954
913910,9322,2024-01-25,98677,44184,54493
909269,9353,2023-12-19,36893,13667,23226
254808,1448,2023-11-25,50788,42258,8530
998190,8582,2023-12-19,71022,38442,32580
628326,5941,2024-09-11,38190,34268,3922
838985,4567,2022-10-08,95132,53067,42065
928827,8925,2023-10-24,49184,85217,-36033
687013,2139,2023-12-25,10311,84481,-74170
404455,2251,2024-08-17,98335,65057,33278
897906,2355,2022-06-03,40483,17054,23429
387542,5192,2023-04-07,14709,41228,-26519
832888,6318,2024-01-14,75074,51708,23366
602418,5894,2023-01-05,48950,28486,20464
778771,8976,2022-01-16,12400,34646,-22246
553473,6663,2021-11-10,77280,92774,-15494
861364,7917,2023-10-05,31332,50204,-18872
144164,5484,2023-01-21,81841,36806,45035
697314,9055,2023-01-18,21082,76573,-55491
895641,4947,2023-06-12,43556,34542,9014
392693,5464,2022-03-12,93780,61899,31881
433843,5685,2023-10-15,42706,60568,-17862
941115,8425,2024-05-10,76940,68551,8389
559815,6965,2022-01-08,13846,7561,6285
619065,5525,2022-05-07,37723,80438,-42715
468436,9060,2023-10-16,73018,41635,31383
947058,5004,2022-08-19,53056,73318,-20262
139754,1497,2024-06-03,69069,31632,37437
766760,5382,2024-09-13,8573,68343,-59770
902377,3887,2022-12-29,54497,78399,-23902
229339,3030,2023-09-17,88501,29373,59128
918080,2230,2023-04-29,30596,76639,-46043
909530,5171,2022-04-16,2305,30468,-28163
403714,8970,2023-09-07,9633,4351,5282
206806,8905,2022-05-10,69310,22176,47134
903732,6452,2021-12-10,19447,9100,10347
459094,2611,2024-01-18,97979,20539,77440
133171,4999,2022-02-17,34264,55337,-21073
966428,7008,2024-03-27,99718,43787,55931
625969,7225,2024-06-23,8762,50485,-41723
109759,3572,2023-12-11,2892,38776,-35884
791724,9435,2023-02-24,79282,22898,56384
992351,3040,2022-09-02,62874,77883,-15009
687215,1807,2021-10-25,39792,72647,-32855
381208,9007,2022-12-04,31057,30316,741
339421,2085,2023-07-01,15822,49751,-33929
798877,3264,2024-03-10,81227,18886,62341
187003,8773,2023-06-04,32291,68438,-36147
867176,4309,2023-04-06,22405,47124,-24719
298352,7510,2022-10-10,37312,78557,-41245
309114,5322,2022-08-30,55407,77056,-21649
722759,6735,2023-12-04,55982,33937,22045
446294,7290,2024-03-29,11481,43022,-31541
732305,9731,2021-11-08,54176,92009,-37833
919041,5597,2021-11-28,52441,99050,-46609
598794,5770,2024-06-09,75660,73236,2424
969784,2901,2021-11-22,23449,49841,-26392
527359,5626,2024-02-10,96127,3420,92707
779714,7014,2023-02-16,67211,96770,-29559
137883,9478,2024-08-31,11030,29658,-18628
742390,4261,2024-05-30,61142,50055,11087
295597,9327,2024-08-21,33118,87222,-54104
274458,5386,2024-07-01,84149,50742,33407
516816,5385,2022-04-23,83262,79743,3519
886002,1250,2023-01-07,40334,64295,-23961
910416,3015,2023-10-22,42664,51899,-9235
334477,8030,2023-01-21,81696,93544,-11848
869761,5953,2022-01-07,80327,62693,17634
338643,2045,2022-07-15,57835,68484,-10649
994719,3368,2021-10-25,83282,71449,11833
557610,8358,2023-06-04,51465,36301,15164
990299,6361,2024-07-24,18258,39459,-21201
456919,2579,2022-06-28,8415,49514,-41099
810030,3144,2022-01-30,32489,45073,-12584
846599,7028,2022-10-01,63492,50139,13353
857628,8166,2022-06-08,77186,31873,45313
496914,7454,2022-09-12,73148,37449,35699
